unit,cycle,T24,T30,T48,T50,P15,P2,P21,P24,Ps30,P40,P50,Nf,Nc,Wf,alt,Mach,TRA,T2,C-1,C-2,Segm K-means PCA,class
1.0,34.0,558.1583293204305,1324.6267200485715,1647.1497176437633,1096.466179368214,10.238546342136766,7.686678760425261,10.39444772725483,12.987163984548888,202.70661230156958,206.16424102206733,7.42022098040308,2049.5768918070803,8226.377083652169,2.1905811408411346,23792.144286318162,0.6562775809344598,72.61353593654023,471.20637233242894,-2.041156329556837,-1.3898218004964555,2.0,2.0
1.0,35.0,558.1827783777529,1324.8436187813188,1647.6157990708296,1096.7732418377482,10.24016569286073,7.686877984712423,10.395980307269845,12.988313656236583,202.82329540321078,206.2831886038097,7.422286773292964,2049.669598246792,8227.1381564184,2.19257265143197,23791.065643048318,0.6562648796837067,72.61977114840653,471.2091054031522,-2.034828089657725,-1.39460364545854,2.0,2.0
1.0,36.0,558.0509112479726,1320.813621996628,1637.3634276745731,1097.106240538037,10.503827191331883,7.941582244229449,10.663556708229798,13.256306218209975,205.61798508307032,209.15488434538986,7.709939669660233,2026.9945761738254,8213.703085608538,2.212304576423872,22412.740652346856,0.6271017600958305,69.64754542884634,473.3324905768221,-1.8084768607512907,-1.0185099222475815,2.0,2.0
1.0,37.0,558.3712443432511,1315.8252489699119,1622.8206855521119,1096.6025461414624,10.903317807130014,8.359486402355977,11.069047757705512,13.636030950138153,207.93901311498396,211.59310131168488,8.123098810048793,1997.4667403287474,8197.687383621835,2.2076040655796394,20586.645047923324,0.5951588234200645,65.63849791627342,476.8198830091573,-1.509209301930033,-0.5007814245347277,2.0,2.0
1.0,38.0,552.8388761281115,1286.7072873000204,1565.6254242221112,1070.3117921888095,10.78178673887335,8.495984802138208,10.946069362637711,13.282364552722118,193.43977429844327,197.02926351851835,7.979373739850743,1920.666929976832,8102.659605418549,1.9792455705854897,20430.93604651163,0.6052658550961073,57.35704435882724,478.4896916773427,-2.2597396354056327,0.4381131417358667,2.0,2.0
1.0,39.0,561.7327732597527,1323.4180383358043,1633.6143006247473,1098.4234283225167,11.00823497931914,8.414909313551703,11.175981355150325,13.816987303708277,210.65006480583452,214.36005735130772,8.060054989598255,2015.6968885630797,8223.704232697388,2.242743563483452,21067.762558041366,0.6279653797626696,66.97707650187449,478.525439064976,-1.3606697609108531,-0.7547179981843204,2.0,2.0
1.0,42.0,560.8843620703692,1322.6860795302207,1635.1727825011362,1095.5858475872328,10.723004833684277,8.15927968993818,10.886377777742595,13.51107008098346,206.82055926132037,210.42465163842328,7.768942546206883,2023.8854155289712,8219.468654987168,2.213638565004227,22221.93386011121,0.650435152774601,68.55563987819012,476.613917190953,-1.6617438210884903,-0.9626410348965933,2.0,2.0
1.0,43.0,561.8684431754767,1330.0520876789706,1649.9723638358437,1103.9751730598412,10.80284171644261,8.161534225837855,10.96739304264709,13.650736942123075,211.81745622683155,215.46492324051934,7.901167971034872,2040.4278457249286,8243.891333829959,2.286701200394213,21899.434251633058,0.6342273110931687,70.3207849200833,476.02154197596695,-1.3934848346122766,-1.142450563121663,2.0,2.0
1.0,44.0,558.9229194690062,1321.064787655603,1635.7583383129336,1097.3279905344752,10.619252052224427,8.05641781304768,10.780600410689427,13.386745118394023,206.63660743159275,210.2103306736451,7.794061050291931,2023.9632105288174,8214.154664210277,2.219213719796379,22069.54672733637,0.6275212308056171,69.05099146959452,474.6201285826246,-1.7083082293750815,-0.9484037922892962,2.0,2.0
1.0,45.0,557.0498509423512,1314.8267038959414,1625.1247149788644,1090.2753704949955,10.456971956007859,7.965691895486381,10.616277725672578,13.15546288676913,201.6998958649173,205.21859476965994,7.636857708840266,2014.4762903991004,8194.899884489136,2.148670611642193,22454.2919325433,0.6337331760005724,67.98535784005901,473.8266321842384,-2.0001729294186297,-0.840429939232116,2.0,2.0
1.0,46.0,559.7630478917188,1320.556886943561,1632.09077359885,1098.496094565508,10.833932715287832,8.25065143271279,10.99891491111857,13.622613106170128,209.28037429004212,212.9215932179937,7.985889622973563,2012.2002314918918,8212.248396341092,2.24401613388207,21353.382863340565,0.6190609876349278,67.45405007649916,476.47054710688985,-1.5142871767919346,-0.7701684730515802,2.0,2.0
1.0,47.0,554.6496641002256,1313.242769091995,1627.6174966799522,1089.3287567583614,10.144501533728013,7.68447641425436,10.298896744906044,12.799418767355624,197.97707640947962,201.39343548477183,7.423475763351668,2022.4096577270761,8189.016114618609,2.11886496078838,23351.291350250045,0.6337136582304623,69.84407730088408,470.4060495260758,-2.292835559747475,-1.0106964386454558,2.0,2.0
1.0,49.0,554.6511228484334,1319.4823194248695,1644.2371969091876,1091.3205890956444,9.820303648951333,7.330516686844676,9.970107785598726,12.498885979549822,196.94686210017383,200.2629595121501,7.1060989738043725,2054.660750569099,8210.353557833885,2.136433218183063,24976.707053223712,0.66090573378839,74.2131786833383,467.1325690843254,-2.4979330827088204,-1.5317203251789746,2.0,2.0
1.0,50.0,566.6397674105638,1350.6940971330594,1688.293658462204,1123.4708898355989,11.065637299102528,8.220206721226614,11.23438654166174,14.107970104428988,224.6924732576036,228.44578718933226,8.160715998416642,2088.1213467483103,8311.626915429562,2.4762173072472144,21513.667037861916,0.6227588891518409,75.26046069427693,476.23394347671297,-0.6961854744502071,-1.6968960041585455,2.0,2.0
1.0,51.0,562.7762162088493,1322.9460143149638,1629.3270920742034,1100.1039240112293,11.285993519040947,8.679540129573665,11.457818103631324,14.108876086423557,213.6844445025133,217.47840172591282,8.312254589426166,2002.2544691792302,8221.918934579528,2.2670235721877687,20075.44328740788,0.6156931618435648,65.06701400546606,480.9754825026815,-1.108046578676642,-0.525146539384109,2.0,2.0
1.0,52.0,558.0457972865473,1320.8016411009412,1637.3623920381726,1097.262571194816,10.495508618443674,7.942249325493717,10.655146275014026,13.24543619102971,205.45895427191923,208.99049871038682,7.70817769818443,2026.8775849875965,8213.915746410217,2.2106737595711095,22410.290254237287,0.6270609338752041,69.63715970465692,473.33741619969777,-1.8122856320421277,-1.0186338782931568,2.0,2.0
1.0,53.0,567.3549549234135,1335.7217737351737,1647.6939562428272,1116.6923586846465,11.972119318379162,9.194121003527421,12.154328589412419,14.945185015918696,228.0207215597275,232.04801327866952,8.99974223051292,2010.736895425261,8264.213880923835,2.4373263175857063,17957.75272007913,0.5769806466124611,64.97322535931455,484.90174969193623,-0.1702286836139314,-0.4664546732643765,2.0,2.0
1.0,54.0,560.6523280347548,1319.7636094864479,1628.2879131407394,1094.4327622186668,10.839384552609346,8.299316024469169,11.004613519010006,13.607677962125456,206.85838633569728,210.50186257902612,7.8949707837416785,2010.194424578616,8209.781458909076,2.203756667756911,21751.566327737055,0.6435119527032905,67.00162831196185,477.65040317890043,-1.612066166450302,-0.768611345872006,2.0,2.0
1.0,55.0,563.5759930848035,1337.8914586989654,1664.8715254935798,1112.6372980035374,10.919946362600577,8.201132479321585,11.086303054425906,13.844510465730627,217.2989145771751,220.98658037403104,8.046789442798305,2057.32204086118,8269.381430046013,2.368151461053717,21589.09024091466,0.6237290643487184,72.16289254683484,476.0508276478303,-1.0898082426886382,-1.3318691504847793,2.0,2.0
1.0,56.0,562.7822952892185,1323.1040852166177,1629.6483195364146,1100.3611784726393,11.282014713530012,8.679858460969552,11.453900307505712,14.102726486313232,213.67225571966213,217.46589018307372,8.312186434271732,2002.2107356910162,8222.450404845795,2.2674777911521757,20074.95659138235,0.6156873400922045,65.06471471253371,480.97671226400325,-1.106546918526426,-0.5284220624684335,2.0,2.0
1.0,57.0,566.171986328461,1336.6101740641736,1655.238836964265,1109.489450983808,11.268077764061946,8.55958629157386,11.439601688239671,14.203241152046491,218.68083054829742,222.48352519851304,8.22922442454886,2039.191302855744,8266.414880290995,2.3587797218651594,20960.290568654647,0.6411705088047754,69.40331498726727,480.46243639631103,-0.8943118914339726,-1.074991109471636,2.0,2.0
1.0,58.0,575.7873186748043,1353.0890397837227,1669.52192737512,1129.594549805113,12.775502671563725,9.807856798520778,12.970310244073781,15.97820341889982,243.21438147608575,247.517043851877,9.499887317000455,2030.42273161786,8320.772192441047,2.620108844174139,16773.326824583866,0.5978293375001216,65.52267022688473,491.65257796227706,0.7895137701925533,-0.6212009574324368,2.0,2.0
1.0,59.0,567.0790248204378,1324.3455810296634,1620.102857468079,1109.7742644833522,12.365208696077252,9.670946591910122,12.553603920978826,15.27718056080899,226.83222844790075,230.96796872908936,9.361319902810276,1961.993656388495,8226.838468578651,2.383202363278061,16568.852835877144,0.5658381224487244,59.435682306456805,489.0142852116918,-0.07002822867474509,0.2099470493938458,2.0,2.0
1.0,61.0,566.5214344913145,1342.5445798954609,1670.2853599114815,1110.3606701814253,10.87725124490152,8.17119639609684,11.042881675763548,13.818700366103375,215.38035045017875,219.05233451908924,7.806371470971048,2068.3615941297667,8284.293142075736,2.347786899386815,22816.074194129298,0.6791650666409992,73.28292794608006,477.66841396620833,-1.1922832977764066,-1.5971534043311575,2.0,2.0
1.0,62.0,557.3095045857951,1313.1838093711508,1620.3038989031375,1094.3973796630914,10.674943149453872,8.188821722824818,10.837463008311177,13.380390416008138,204.14830521150617,207.7211903403864,7.9272908170808405,1995.4458296975147,8185.7752489115355,2.177465990348638,21371.824222431667,0.6103839273726906,66.24661106034115,475.42914260032234,-1.7712527993226534,-0.5799218997518607,2.0,2.0
1.0,63.0,563.1955202850652,1333.9093789584265,1656.723986787366,1105.067763535276,10.744249370085695,8.108014738615559,10.90807438719291,13.610705021169267,211.64605284698865,215.275167581917,7.787109093980687,2051.7378209917724,8256.971055795,2.2922143721484187,22478.674322462102,0.6555162398405562,71.54558861031136,476.1991708904672,-1.4138395043488003,-1.3390949976114457,2.0,2.0
1.0,64.0,557.8953906890576,1323.9188412072906,1645.3885328950569,1096.642324638204,10.274843413227334,7.743574805788161,10.431276734876834,13.012878762960181,203.3557717411564,206.83029276082945,7.476989913641221,2045.6344521190128,8225.927226136517,2.1930677362635684,23338.043308049913,0.6451059819026188,71.57955561787918,471.6897187841816,-1.985205236862852,-1.2930150345522564,2.0,2.0
1.0,65.0,558.3237447103257,1315.4288137240117,1623.7085207830255,1091.7048991649299,10.589232905710235,8.111352211374205,10.750869048503024,13.299984536963064,202.93365907273937,206.48462900700196,7.732680442701125,2006.3255643081043,8195.211227344116,2.16300380812223,22137.1492211838,0.6390989612196093,67.00651350288747,475.6550219285586,-1.879349967060046,-0.7583803864606113,2.0,2.0
1.0,67.0,561.6497867797723,1323.507238339587,1633.587728151859,1100.9025915137238,11.056429577058283,8.489151241342862,11.224942531067027,13.848865022333122,211.3317282980202,215.05111028090766,8.154622792377717,2009.1565141668327,8223.481186126957,2.2515387072543525,20680.65184169279,0.6188425028865988,66.25555943844836,479.00239530184086,-1.2827223827780294,-0.6767366654394531,2.0,2.0
1.0,68.0,562.9872598183953,1332.9944660016483,1653.9853095108697,1108.7244088022776,10.942916079880357,8.303878822384684,11.109781275666213,13.8065308335929,214.48215212872714,218.16654104380422,8.058157263351001,2038.5878796002273,8253.411027983953,2.320058477458333,21345.39569892473,0.6262852982039093,69.98380113663212,477.2890458540333,-1.1824337225654697,-1.1077659027000495,2.0,2.0
1.0,69.0,562.1472231447035,1326.2402955527768,1639.5550860994285,1102.8285302472195,10.98588768841924,8.40583790407681,11.15309287452517,13.803193636357276,211.75825974737177,215.45471869877449,8.077122310455913,2018.067763907875,8230.94644754694,2.2705134333966326,21069.18803056027,0.6274971090927594,67.44986621066549,478.46538301915115,-1.2947286393667319,-0.83300496103881,2.0,2.0
1.0,70.0,560.4069907781435,1320.5848903604226,1630.0162660201968,1096.971700821314,10.844245629002653,8.32714949218719,11.009557132588952,13.597315167091754,207.5595437267915,211.19867632766318,7.949702721479913,2008.2879110137737,8213.44474000393,2.2118859279340333,21362.581111468036,0.6313564889767221,66.50590762546734,477.7662677719228,-1.545284593006416,-0.7285778966472751,2.0,2.0
1.0,71.0,555.5282203417974,1312.8301488215373,1624.5316738660586,1092.66693719774,10.307061948552397,7.879656317559343,10.464208952567429,12.959564583418372,199.6551697840784,203.10242379089314,7.6139311490644825,2006.2901195564918,8185.6447979100785,2.1402355260834844,22592.632556301858,0.6264734141019341,68.13485560724267,472.49636535241655,-2.115699917073248,-0.8274615184808816,2.0,2.0
1.0,72.0,566.1982427421805,1338.3003543309246,1659.0431040504322,1112.2155923226462,11.23032288367975,8.55355645136795,11.401102494362895,14.143980804410361,218.7318688348034,222.5171894852942,8.225984724294472,2039.0482682673774,8272.354048755242,2.3654909903423675,20980.718902580797,0.641422226744401,69.39617360178688,480.41234469676544,-0.8775842512534047,-1.115985043256254,2.0,2.0
1.0,73.0,562.9210575306695,1329.9828025208697,1647.2004329687634,1105.8881043747651,10.940036466772693,8.353653283791132,11.106662793211438,13.772434615060494,212.5304586265738,216.20407613011363,8.023824791451828,2027.1893134899394,8242.849431054425,2.29188286797004,21383.470406189554,0.636391997821557,68.5691939008997,478.252990298935,-1.2668879412624496,-0.9952711644662845,2.0,2.0
1.0,74.0,574.047565159607,1345.3093970453883,1653.0610483996804,1128.471021035487,12.941791628889488,10.086708542067512,13.138871646728285,16.03501673631825,241.56695131402566,245.90657960860202,9.795960653581963,1992.2437707526497,8295.930209382619,2.5762804196981124,15577.871969374733,0.5709807317543922,61.40991305209688,493.3139823417582,0.836797768807145,-0.12495893271733406,2.0,2.0
1.0,75.0,551.6520896711368,1308.0988605762918,1621.4630984842408,1092.5342945537643,10.068363780012866,7.681746245770271,10.221550397964343,12.64034413850764,197.0059363803023,200.38312039005905,7.547537543007892,1998.3691702095243,8171.881954460429,2.113466825118701,22639.466840052017,0.5949587231029615,67.71690131635133,469.2292455047998,-2.3247315485405915,-0.7473188516530584,2.0,2.0
1.0,76.0,565.0216763178764,1327.0212671587901,1632.6874897321757,1105.749075677682,11.549488050207215,8.976464892154098,11.725403627998713,14.374931155319123,217.09355402369297,220.96506201291385,8.540158163769336,1991.9102332487748,8235.658158864624,2.3021408229963374,19302.506782215525,0.6170164889065772,63.32474433163007,484.0884928322966,-0.7987633679657851,-0.4146450706340223,2.0,2.0
1.0,77.0,566.235039762692,1351.3846027826025,1692.4102988213326,1123.7850343122207,10.722333590708072,8.002007699885093,10.885306284086141,13.67550391932469,219.08463899135634,222.70832535684954,7.828320684873431,2086.79159995138,8312.361174591413,2.4336426199238277,22893.980207351557,0.6610892477684938,76.0907868395202,475.239763057335,-1.0348550561414247,-1.9255350293314566,2.0,2.0
1.0,78.0,560.6920620512058,1323.244680069111,1635.7740508389463,1100.193491275334,10.778348341431554,8.303853543428009,10.94254782137707,13.50163443276074,207.0865098608691,210.6947187046344,7.902903710188049,2008.0346207661298,8221.722530161127,2.217683100531574,21737.109013685702,0.6433968450197244,66.77750641830467,477.69304336547043,-1.5652833515252027,-0.8338671412512177,2.0,2.0
1.0,79.0,558.2147205385021,1337.2379286031046,1676.144707906508,1114.79030152576,10.149520417305649,7.589552266846267,10.303988510744473,12.895901172549292,208.09601709181024,211.52114038251744,7.539608434112977,2070.655447584624,8269.065577839572,2.291799094399966,23424.586746586745,0.6239254133446471,75.20480603406402,469.11457271487313,-1.7243353014032596,-1.7251318949705658,2.0,2.0
1.0,80.0,568.4477367600268,1332.1471558225762,1633.5065643108148,1120.9025776769317,12.505171120508065,9.8398755599511,12.695231271866119,15.39047371161107,231.2175415327657,235.3883849399633,9.58641675941085,1959.1381883437791,8253.520548084574,2.4442188836928405,15870.964480874318,0.5534205703787465,58.777757404931904,490.38733493836327,0.26213605925653377,0.17896258353154787,2.0,2.0
1.0,81.0,554.9429881646124,1314.0584901423526,1627.3672870751284,1096.9614843366878,10.301064733809973,7.930165375741582,10.457902932553944,12.88813818367486,199.97333387990065,203.41185764128105,7.659261439190125,1994.4927770309807,8190.819869462255,2.1472928413672574,22327.082321187583,0.6205034671645415,66.50871065013644,472.9252941615477,-2.06565099216421,-0.7616821873869183,2.0,2.0
1.0,82.0,562.4568200398612,1340.420652777801,1673.3781866261359,1114.1262473478007,10.462019499037757,7.921417513930152,10.621307990137343,13.235506226342228,210.00818582601633,213.53220245017846,7.621114444610972,2056.9639885032707,8278.461861555992,2.301235818167323,23222.51733949849,0.6657544489053566,72.57388129345404,474.49724360867054,-1.5098359129164902,-1.6227073526718752,2.0,2.0
1.0,83.0,559.0406608947386,1323.5781325938226,1639.7924638614652,1103.0481133460348,10.566690952152616,8.159081758044826,10.727698595679485,13.21593198603032,204.8499891836362,208.3871773637282,7.787888774617779,2004.6247349704613,8222.78712883057,2.2032664390138583,22015.5381654907,0.6396998726763429,66.62473489566825,476.1875441946984,-1.7053235042017996,-0.8934521861970921,2.0,2.0
1.0,84.0,563.5689343084075,1346.623669750532,1684.2456812935566,1126.360225157939,10.784673447176898,8.175046609047792,10.949018358633005,13.60655289530753,218.36540854785076,221.99182182427424,8.046781242220574,2054.319128505874,8298.92399010198,2.4110983698776582,21682.60930232558,0.6247960354510624,71.91014737538507,475.80872135707324,-0.978102689593921,-1.523886596642666,2.0,2.0
1.0,85.0,555.3718685635215,1320.1058847767215,1640.755640744973,1104.278968510895,10.197036483818568,7.85848933958118,10.352252542546214,12.756318867307824,200.52975400507546,203.92333322069334,7.614095395724699,2001.4265490445846,8211.097169832174,2.174030909698693,22670.33793663688,0.6273563493324624,67.68176104361987,472.294324508007,-2.0245436591734793,-0.9768920723058744,2.0,2.0
